<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.04	08:00:00	2726.09	2733.98	2724.98	2728.17	471	0	1
2022.03.04	08:20:00	2728.17	2730.06	2723.67	2723.79	790	0	1
2022.03.04	08:40:00	2723.79	2726.10	2718.27	2724.78	672	0	1
2022.03.04	09:00:00	2724.78	2731.28	2718.01	2718.01	902	0	1
2022.03.04	09:20:00	2718.01	2724.32	2718.01	2722.45	1057	0	1
2022.03.04	09:40:00	2722.45	2733.96	2720.35	2733.44	874	0	1
2022.03.04	10:00:00	2733.44	2752.40	2728.88	2746.24	1562	0	1
2022.03.04	10:20:00	2746.25	2746.68	2708.00	2732.98	3238	0	1
2022.03.04	10:40:00	2733.00	2743.95	2724.47	2743.95	3136	0	1
2022.03.04	11:00:00	2743.95	2747.19	2719.36	2723.15	2488	0	1
2022.03.04	11:20:00	2723.15	2741.82	2723.15	2735.03	1699	0	1
2022.03.04	11:40:00	2734.58	2736.79	2726.65	2730.33	1214	0	1
2022.03.04	12:00:00	2730.33	2740.78	2728.43	2737.89	1701	0	1
2022.03.04	12:20:00	2737.89	2746.89	2733.45	2745.51	2465	0	1
2022.03.04	12:40:00	2745.52	2747.98	2740.60	2741.45	2452	0	1
2022.03.04	13:00:00	2741.45	2745.22	2737.00	2740.47	2137	0	1
2022.03.04	13:20:00	2740.39	2745.46	2737.14	2743.55	1849	0	1
2022.03.04	13:40:00	2743.61	2757.19	2741.34	2744.29	2228	0	1
2022.03.04	14:00:00	2744.29	2750.69	2731.90	2739.58	2864	0	1
2022.03.04	14:20:00	2739.50	2740.85	2723.95	2738.57	3224	0	1
2022.03.04	14:40:00	2738.62	2744.03	2724.96	2729.20	2077	0	1
2022.03.04	15:00:00	2729.20	2734.08	2719.18	2723.19	2670	0	1
2022.03.04	15:20:00	2723.21	2754.96	2719.97	2727.99	2781	0	1
2022.03.04	15:40:00	2728.00	2732.07	2715.30	2719.99	2217	0	1
2022.03.04	16:00:00	2719.99	2724.62	2679.77	2687.20	1927	0	1
2022.03.04	16:20:00	2687.20	2715.20	2687.20	2700.30	3661	0	1
2022.03.04	16:40:00	2699.31	2708.15	2673.12	2706.00	3238	0	1
