<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.04	21:20:00	4308.4	4323.9	4306.8	4318.0	2400	0	1
2022.03.04	21:40:00	4317.8	4318.1	4297.3	4298.3	2505	0	2
2022.03.04	22:00:00	4298.5	4314.8	4297.8	4305.3	3705	0	0
2022.03.04	22:20:00	4305.1	4319.5	4301.5	4305.8	3650	0	0
2022.03.04	22:40:00	4305.8	4332.0	4304.8	4327.8	3989	0	0
2022.03.07	01:20:00	4276.2	4284.8	4273.3	4284.6	846	0	1
2022.03.07	01:40:00	4284.8	4284.9	4265.7	4271.6	1450	0	1
2022.03.07	02:00:00	4271.4	4277.8	4267.3	4276.4	1429	0	2
2022.03.07	02:20:00	4276.4	4276.8	4264.2	4267.7	1641	0	1
2022.03.07	02:40:00	4267.7	4270.4	4259.4	4263.1	1774	0	1
2022.03.07	03:00:00	4263.4	4268.6	4260.0	4264.1	1477	0	2
2022.03.07	03:20:00	4264.2	4266.8	4257.4	4264.3	1582	0	2
2022.03.07	03:40:00	4264.5	4265.8	4257.1	4260.1	1216	0	2
2022.03.07	04:00:00	4259.8	4266.1	4258.0	4261.8	1034	0	3
2022.03.07	04:20:00	4261.8	4263.6	4257.4	4260.7	921	0	2
2022.03.07	04:40:00	4260.7	4262.4	4255.1	4258.6	943	0	4
2022.03.07	05:00:00	4258.6	4260.3	4257.7	4258.7	657	0	3
2022.03.07	05:20:00	4258.7	4276.5	4258.7	4269.8	1347	0	2
2022.03.07	05:40:00	4269.7	4273.7	4268.4	4269.1	1008	0	3
2022.03.07	06:00:00	4269.3	4274.8	4267.8	4269.1	829	0	1
2022.03.07	06:20:00	4269.1	4273.6	4268.3	4270.8	526	0	1
2022.03.07	06:40:00	4270.8	4279.3	4270.8	4278.6	479	0	1
2022.03.07	07:00:00	4278.1	4291.1	4276.3	4288.1	959	0	0
2022.03.07	07:20:00	4288.1	4295.1	4273.1	4274.6	1374	0	1
2022.03.07	07:40:00	4274.3	4275.8	4270.6	4274.4	934	0	1
2022.03.07	08:00:00	4274.1	4277.1	4266.3	4271.1	1234	0	1
2022.03.07	08:20:00	4271.3	4280.3	4268.8	4275.1	848	0	1
