<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.14	01:20:00	14207.8	14226.8	14207.3	14222.8	622	0	12
2022.02.14	01:40:00	14222.8	14271.8	14214.6	14255.8	1605	0	13
2022.02.14	02:00:00	14256.3	14287.3	14248.6	14283.8	2054	0	13
2022.02.14	02:20:00	14283.8	14283.8	14227.1	14248.8	1678	0	11
2022.02.14	02:40:00	14249.3	14272.0	14249.2	14264.6	1469	0	13
2022.02.14	03:00:00	14264.6	14280.4	14242.8	14269.3	2045	0	15
2022.02.14	03:20:00	14269.8	14274.3	14244.1	14245.6	1914	0	12
2022.02.14	03:40:00	14245.6	14247.6	14223.6	14237.6	1840	0	15
2022.02.14	04:00:00	14237.6	14243.3	14224.8	14234.3	1423	0	16
2022.02.14	04:20:00	14234.6	14249.6	14215.3	14239.3	1417	0	11
2022.02.14	04:40:00	14239.1	14266.6	14238.4	14257.1	1212	0	15
2022.02.14	05:00:00	14257.4	14281.3	14239.1	14277.4	1179	0	13
2022.02.14	05:20:00	14277.8	14295.1	14270.1	14285.4	1154	0	15
2022.02.14	05:40:00	14285.4	14298.4	14274.1	14293.6	960	0	14
2022.02.14	06:00:00	14293.6	14297.4	14279.4	14280.6	759	0	15
2022.02.14	06:20:00	14281.0	14291.6	14272.8	14276.8	639	0	13
2022.02.14	06:40:00	14276.8	14288.2	14266.6	14284.6	613	0	12
2022.02.14	07:00:00	14283.8	14303.8	14277.6	14283.8	942	0	13
2022.02.14	07:20:00	14283.4	14291.8	14266.6	14275.8	844	0	12
2022.02.14	07:40:00	14275.8	14277.1	14245.6	14253.8	977	0	11
2022.02.14	08:00:00	14255.0	14264.2	14241.6	14256.6	990	0	11
2022.02.14	08:20:00	14257.4	14268.6	14245.8	14247.0	755	0	11
2022.02.14	08:40:00	14247.4	14276.8	14234.6	14275.8	1055	0	14
2022.02.14	09:00:00	14275.6	14276.8	14227.8	14255.1	1821	0	15
2022.02.14	09:20:00	14256.3	14272.3	14230.6	14253.8	1468	0	13
2022.02.14	09:40:00	14252.6	14303.8	14246.8	14273.8	1947	0	12
2022.02.14	10:00:00	14271.4	14279.2	14195.6	14204.3	3705	0	10
2022.02.14	10:20:00	14203.6	14205.4	14120.3	14123.3	4460	0	11
2022.02.14	10:40:00	14122.8	14163.6	14080.3	14094.2	4139	0	13
2022.02.14	11:00:00	14093.3	14109.3	14055.6	14101.8	3741	0	12
2022.02.14	11:20:00	14101.6	14129.4	14084.8	14088.6	3142	0	12
2022.02.14	11:40:00	14089.0	14101.8	14076.6	14085.6	2654	0	15
2022.02.14	12:00:00	14086.2	14115.6	14039.8	14095.3	2787	0	15
2022.02.14	12:20:00	14094.8	14118.6	14086.6	14109.4	2430	0	19
2022.02.14	12:40:00	14109.4	14138.8	14092.6	14108.6	2309	0	13
2022.02.14	13:00:00	14108.3	14111.3	14073.4	14093.3	2217	0	19
2022.02.14	13:20:00	14093.8	14123.1	14084.6	14118.3	2456	0	15
2022.02.14	13:40:00	14118.8	14134.6	14102.6	14116.1	1773	0	16
2022.02.14	14:00:00	14116.8	14124.3	14072.6	14083.6	2143	0	11
2022.02.14	14:20:00	14083.6	14167.1	14076.1	14161.4	2518	0	13
2022.02.14	14:40:00	14162.1	14271.3	14158.1	14241.4	4462	0	13
2022.02.14	15:00:00	14243.0	14274.1	14226.3	14235.0	3523	0	11
2022.02.14	15:20:00	14234.2	14266.6	14213.1	14231.8	3117	0	11
2022.02.14	15:40:00	14231.8	14233.5	14172.8	14191.8	2934	0	12
2022.02.14	16:00:00	14191.3	14257.9	14179.0	14245.8	2486	0	12
2022.02.14	16:20:00	14244.3	14285.6	14191.8	14256.1	5201	0	12
2022.02.14	16:40:00	14255.1	14342.5	14222.7	14296.0	5823	0	11
2022.02.14	17:00:00	14294.7	14315.3	14219.5	14268.6	5583	0	13
2022.02.14	17:20:00	14267.1	14302.2	14215.6	14244.6	6064	0	13
2022.02.14	17:40:00	14243.4	14332.1	14237.2	14281.4	5241	0	11
2022.02.14	18:00:00	14280.7	14353.7	14267.1	14347.3	5143	0	11
2022.02.14	18:20:00	14347.1	14385.8	14326.7	14341.2	4755	0	14
2022.02.14	18:40:00	14342.3	14369.8	14324.8	14348.6	3948	0	15
2022.02.14	19:00:00	14349.1	14376.1	14331.8	14345.5	3449	0	11
2022.02.14	19:20:00	14345.9	14403.4	14343.1	14368.3	3286	0	11
2022.02.14	19:40:00	14368.7	14391.4	14346.1	14358.2	3110	0	11
2022.02.14	20:00:00	14358.6	14382.3	14339.5	14357.6	3372	0	12
2022.02.14	20:20:00	14357.6	14361.1	14274.5	14291.1	3680	0	11
2022.02.14	20:40:00	14290.6	14300.1	14148.1	14148.3	5255	0	11
2022.02.14	21:00:00	14149.6	14177.6	14111.1	14156.9	5396	0	14
2022.02.14	21:20:00	14156.6	14259.0	14130.5	14225.5	5813	0	14
2022.02.14	21:40:00	14225.4	14273.5	14193.7	14240.5	5089	0	11
2022.02.14	22:00:00	14240.0	14264.5	14182.2	14219.5	5457	0	12
2022.02.14	22:20:00	14220.7	14302.6	14198.3	14279.9	5228	0	11
2022.02.14	22:40:00	14281.4	14296.5	14230.5	14265.1	5235	0	11
2022.02.15	01:20:00	14304.3	14310.8	14300.6	14306.3	331	0	15
2022.02.15	01:40:00	14306.6	14308.6	14302.3	14307.3	418	0	14
2022.02.15	02:00:00	14307.3	14320.6	14284.0	14288.2	1226	0	15
2022.02.15	02:20:00	14288.0	14290.0	14261.2	14268.4	1318	0	14
2022.02.15	02:40:00	14268.4	14296.0	14266.3	14294.5	975	0	15
2022.02.15	03:00:00	14294.8	14298.3	14283.0	14288.6	1144	0	14
2022.02.15	03:20:00	14289.5	14303.3	14273.0	14289.0	1419	0	14
2022.02.15	03:40:00	14288.5	14304.0	14281.0	14303.0	1439	0	15
2022.02.15	04:00:00	14302.3	14320.5	14300.0	14319.0	1079	0	15
2022.02.15	04:20:00	14318.5	14338.0	14315.8	14332.0	890	0	12
2022.02.15	04:40:00	14332.0	14342.8	14325.5	14329.0	665	0	11
2022.02.15	05:00:00	14328.8	14329.4	14319.4	14320.8	554	0	14
2022.02.15	05:20:00	14320.8	14328.0	14304.6	14307.8	955	0	13
2022.02.15	05:40:00	14308.6	14313.0	14297.2	14303.8	802	0	11
2022.02.15	06:00:00	14304.8	14308.0	14286.5	14293.8	816	0	12
2022.02.15	06:20:00	14293.8	14295.0	14276.8	14288.6	767	0	14
2022.02.15	06:40:00	14288.8	14298.2	14286.3	14296.3	709	0	15
2022.02.15	07:00:00	14296.0	14296.6	14233.5	14248.6	1773	0	11
2022.02.15	07:20:00	14248.3	14271.4	14245.6	14268.8	1332	0	11
2022.02.15	07:40:00	14268.8	14268.8	14249.5	14255.5	1167	0	11
2022.02.15	08:00:00	14256.3	14282.3	14251.0	14275.8	1137	0	11
2022.02.15	08:20:00	14277.0	14286.8	14257.3	14279.5	945	0	13
2022.02.15	08:40:00	14280.0	14282.5	14269.0	14277.4	806	0	12
2022.02.15	09:00:00	14279.3	14306.3	14260.5	14294.8	1598	0	11
2022.02.15	09:20:00	14295.0	14299.3	14266.0	14266.0	1459	0	15
2022.02.15	09:40:00	14266.3	14273.0	14249.3	14268.0	1463	0	12
2022.02.15	10:00:00	14266.8	14387.0	14254.3	14382.8	3776	0	11
2022.02.15	10:20:00	14383.5	14502.3	14374.5	14483.8	3371	0	13
2022.02.15	10:40:00	14483.3	14486.3	14455.8	14478.8	2910	0	12
2022.02.15	11:00:00	14480.0	14542.8	14473.5	14535.5	2662	0	11
2022.02.15	11:20:00	14535.8	14535.8	14510.8	14514.5	1795	0	11
2022.02.15	11:40:00	14515.8	14520.0	14497.8	14516.0	1528	0	17
2022.02.15	12:00:00	14516.6	14551.8	14505.8	14516.6	1813	0	14
2022.02.15	12:20:00	14516.0	14541.8	14496.8	14535.8	2838	0	10
2022.02.15	12:40:00	14535.3	14548.6	14522.3	14529.8	1482	0	11
2022.02.15	13:00:00	14529.4	14557.3	14525.3	14539.5	1373	0	15
2022.02.15	13:20:00	14539.3	14559.0	14533.5	14555.8	1154	0	13
2022.02.15	13:40:00	14555.3	14583.0	14548.6	14557.3	1602	0	11
2022.02.15	14:00:00	14557.0	14582.5	14537.5	14568.8	2462	0	11
2022.02.15	14:20:00	14568.8	14581.0	14540.5	14555.8	1638	0	13
2022.02.15	14:40:00	14555.3	14560.3	14544.5	14559.0	1433	0	11
2022.02.15	15:00:00	14557.3	14571.0	14525.0	14531.8	1542	0	13
