<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.11	02:00:00	39435.20	39452.00	39330.50	39349.20	1137	0	110
2022.03.11	02:20:00	39347.20	39395.40	39149.40	39346.80	683	0	110
2022.03.11	02:40:00	39346.80	39363.60	39244.80	39298.70	1190	0	110
2022.03.11	03:00:00	39294.20	39316.60	38918.70	39031.70	1990	0	110
2022.03.11	03:20:00	39031.70	39051.20	38651.70	38849.50	1582	0	110
2022.03.11	03:40:00	38849.50	38908.80	38576.60	38670.40	1387	0	110
2022.03.11	04:00:00	38672.80	38745.10	38258.30	38399.50	2088	0	110
2022.03.11	04:20:00	38399.50	38487.30	38366.60	38402.20	1104	0	110
2022.03.11	04:40:00	38402.20	38437.10	38250.50	38272.30	1438	0	110
2022.03.11	05:00:00	38272.40	38410.20	38272.40	38340.10	1383	0	110
2022.03.11	05:20:00	38336.10	38699.40	38335.20	38565.60	1876	0	110
2022.03.11	05:40:00	38558.00	38833.50	38549.30	38719.80	1362	0	110
2022.03.11	06:00:00	38720.60	38732.20	38578.00	38654.20	1103	0	110
2022.03.11	06:20:00	38654.20	38660.60	38502.50	38607.60	1536	0	110
2022.03.11	06:40:00	38607.60	38651.50	38484.00	38505.30	1080	0	110
2022.03.11	07:00:00	38504.20	38555.50	38379.80	38513.10	1728	0	110
2022.03.11	07:20:00	38509.10	38737.60	38489.90	38737.60	1486	0	110
2022.03.11	07:40:00	38737.60	38801.10	38625.50	38782.20	1676	0	110
2022.03.11	08:00:00	38782.30	38812.60	38707.50	38755.30	1611	0	110
2022.03.11	08:20:00	38755.50	38975.80	38731.50	38912.70	2157	0	110
2022.03.11	08:40:00	38912.70	39004.00	38835.80	38964.40	1786	0	110
2022.03.11	09:00:00	38963.70	39225.10	38957.60	39025.40	2029	0	110
2022.03.11	09:20:00	39025.10	39259.40	38999.50	39198.20	2115	0	110
2022.03.11	09:40:00	39198.20	39306.80	39109.90	39142.00	1481	0	110
2022.03.11	10:00:00	39140.50	39183.90	39047.40	39063.20	1669	0	110
2022.03.11	10:20:00	39063.20	39112.70	38904.10	39038.40	1336	0	110
2022.03.11	10:40:00	39038.30	39112.00	38964.20	39038.20	1936	0	110
2022.03.11	11:00:00	39038.20	39168.60	39029.30	39138.00	1411	0	110
2022.03.11	11:20:00	39139.50	39191.50	39015.00	39015.10	1199	0	110
2022.03.11	11:40:00	39015.10	39057.80	38934.20	39040.50	1029	0	110
2022.03.11	12:00:00	39040.00	39156.60	39021.70	39043.30	2015	0	110
2022.03.11	12:20:00	39043.30	39145.00	39003.40	39042.10	1456	0	110
2022.03.11	12:40:00	39042.10	39082.30	39006.10	39061.50	1054	0	110
2022.03.11	13:00:00	39045.90	39045.90	38851.80	38860.90	1403	0	110
2022.03.11	13:20:00	38860.90	39649.50	38824.50	39630.90	3160	0	110
2022.03.11	13:40:00	39630.20	40207.20	39598.00	39920.00	3418	0	110
2022.03.11	14:00:00	39919.70	40177.10	39856.30	39972.20	2776	0	110
2022.03.11	14:20:00	39972.20	40221.80	39925.10	40059.40	2346	0	110
2022.03.11	14:40:00	40059.40	40059.40	39757.40	39924.80	2036	0	110
2022.03.11	15:00:00	39924.80	39948.70	39232.50	39379.30	2256	0	110
2022.03.11	15:20:00	39379.30	39701.80	39349.50	39473.00	1718	0	110
2022.03.11	15:40:00	39473.00	39502.00	39204.80	39289.80	1591	0	110
2022.03.11	16:00:00	39289.80	39363.20	39239.50	39261.40	1379	0	110
2022.03.11	16:20:00	39261.40	39606.40	39261.40	39424.50	1952	0	110
2022.03.11	16:40:00	39424.50	39502.50	39202.20	39332.00	1951	0	110
2022.03.11	17:00:00	39332.00	39334.30	38961.50	38961.50	1938	0	110
2022.03.11	17:20:00	38959.60	39220.30	38917.20	39203.70	1885	0	110
2022.03.11	17:40:00	39203.70	39257.40	38999.50	39076.90	1507	0	110
2022.03.11	18:00:00	39078.90	39093.40	38609.30	38710.70	2244	0	110
2022.03.11	18:20:00	38710.70	38818.00	38601.20	38758.90	2277	0	110
2022.03.11	18:40:00	38758.90	38836.80	38689.40	38727.90	1827	0	110
2022.03.11	19:00:00	38727.90	38768.70	38600.70	38737.50	1774	0	110
2022.03.11	19:20:00	38737.50	38764.30	38611.50	38682.80	1538	0	110
2022.03.11	19:40:00	38682.80	38870.50	38682.80	38814.30	1329	0	110
2022.03.11	20:00:00	38814.30	38858.30	38762.70	38796.40	1084	0	110
2022.03.11	20:20:00	38796.40	38878.80	38661.60	38661.60	1004	0	110
2022.03.11	20:40:00	38659.60	38752.10	38620.50	38643.00	1640	0	110
2022.03.11	21:00:00	38643.00	38791.20	38543.40	38774.50	1452	0	110
2022.03.11	21:20:00	38774.50	38859.40	38750.20	38853.70	1170	0	110
2022.03.11	21:40:00	38853.70	38853.70	38771.60	38791.80	741	0	110
