<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.04	06:30:00	1813.76	1814.05	1813.72	1813.86	162	0	12
2021.08.04	06:45:00	1813.86	1814.14	1812.95	1813.03	213	0	13
2021.08.04	07:00:00	1813.03	1813.23	1812.17	1812.41	205	0	5
2021.08.04	07:15:00	1812.38	1812.80	1812.31	1812.40	192	0	5
2021.08.04	07:30:00	1812.40	1812.89	1812.37	1812.74	216	0	9
2021.08.04	07:45:00	1812.79	1812.81	1812.33	1812.41	145	0	10
2021.08.04	08:00:00	1812.37	1813.91	1812.31	1813.91	175	0	11
2021.08.04	08:15:00	1813.91	1814.20	1813.42	1813.47	211	0	12
2021.08.04	08:30:00	1813.47	1814.31	1811.93	1812.52	635	0	7
2021.08.04	08:45:00	1812.52	1814.09	1812.29	1813.85	359	0	5
2021.08.04	09:00:00	1813.80	1814.00	1812.22	1812.58	662	0	6
2021.08.04	09:15:00	1812.58	1814.03	1812.29	1813.65	647	0	5
2021.08.04	09:30:00	1813.84	1814.46	1813.05	1813.58	624	0	12
2021.08.04	09:45:00	1813.58	1814.50	1813.31	1814.13	607	0	9
2021.08.04	10:00:00	1814.13	1814.75	1813.16	1813.48	459	0	5
2021.08.04	10:15:00	1813.48	1815.18	1813.18	1813.31	899	0	5
2021.08.04	10:30:00	1813.32	1814.99	1812.91	1814.28	681	0	13
2021.08.04	10:45:00	1814.28	1815.08	1814.04	1814.53	478	0	14
2021.08.04	11:00:00	1814.53	1815.09	1814.53	1814.73	362	0	12
2021.08.04	11:15:00	1814.73	1814.93	1813.84	1813.93	498	0	9
2021.08.04	11:30:00	1813.93	1813.93	1811.00	1811.84	650	0	5
2021.08.04	11:45:00	1811.85	1812.20	1811.32	1811.35	469	0	7
2021.08.04	12:00:00	1811.35	1812.56	1810.67	1811.77	659	0	5
2021.08.04	12:15:00	1811.76	1812.42	1811.46	1812.33	376	0	12
2021.08.04	12:30:00	1812.31	1813.15	1812.15	1813.07	341	0	14
2021.08.04	12:45:00	1813.08	1814.85	1813.07	1814.83	491	0	5
2021.08.04	13:00:00	1814.78	1814.83	1813.16	1813.37	460	0	6
2021.08.04	13:15:00	1813.37	1813.93	1813.14	1813.80	242	0	15
2021.08.04	13:30:00	1813.80	1814.02	1813.53	1813.78	183	0	13
2021.08.04	13:45:00	1813.78	1813.88	1813.29	1813.73	242	0	14
2021.08.04	14:00:00	1813.68	1814.88	1813.10	1813.92	741	0	5
2021.08.04	14:15:00	1813.91	1816.54	1813.85	1816.11	845	0	7
2021.08.04	14:30:00	1816.18	1818.22	1816.08	1818.19	774	0	5
2021.08.04	14:45:00	1818.19	1819.08	1817.77	1817.77	858	0	7
2021.08.04	15:00:00	1817.77	1821.06	1817.75	1819.08	1512	0	5
2021.08.04	15:15:00	1819.08	1826.58	1819.08	1824.16	3553	0	5
2021.08.04	15:30:00	1824.07	1825.26	1822.99	1824.58	2060	0	7
2021.08.04	15:45:00	1824.60	1828.03	1824.09	1826.99	1511	0	5
2021.08.04	16:00:00	1827.01	1830.77	1826.45	1828.91	2345	0	5
2021.08.04	16:15:00	1828.91	1831.09	1828.82	1830.30	1520	0	7
2021.08.04	16:30:00	1830.26	1831.63	1829.00	1830.40	1948	0	5
2021.08.04	16:45:00	1830.40	1831.30	1828.33	1828.89	1826	0	6
2021.08.04	17:00:00	1827.91	1829.46	1816.96	1817.51	5459	0	5
2021.08.04	17:15:00	1817.57	1817.59	1809.93	1811.24	4225	0	6
2021.08.04	17:30:00	1811.24	1813.32	1809.05	1812.44	2670	0	5
2021.08.04	17:45:00	1812.42	1813.18	1809.71	1811.65	2462	0	6
2021.08.04	18:00:00	1811.62	1812.40	1806.82	1808.18	2337	0	5
2021.08.04	18:15:00	1808.22	1808.89	1806.49	1806.87	1957	0	7
2021.08.04	18:30:00	1806.77	1809.10	1806.66	1808.62	1581	0	5
2021.08.04	18:45:00	1808.62	1811.22	1808.16	1811.19	1021	0	5
2021.08.04	19:00:00	1811.19	1811.19	1810.02	1810.73	985	0	15
2021.08.04	19:15:00	1810.73	1811.42	1810.14	1810.53	807	0	18
2021.08.04	19:30:00	1810.52	1812.06	1810.49	1811.75	576	0	17
2021.08.04	19:45:00	1811.77	1811.98	1811.47	1811.69	402	0	14
2021.08.04	20:00:00	1811.69	1812.00	1810.52	1810.90	504	0	18
2021.08.04	20:15:00	1810.90	1812.03	1810.83	1811.77	325	0	16
2021.08.04	20:30:00	1811.84	1812.64	1811.39	1812.64	390	0	19
2021.08.04	20:45:00	1812.64	1813.01	1812.21	1812.26	273	0	12
2021.08.04	21:00:00	1812.26	1812.37	1811.37	1811.75	238	0	9
2021.08.04	21:15:00	1811.75	1811.96	1811.55	1811.85	168	0	11
2021.08.04	21:30:00	1811.85	1811.86	1810.42	1811.06	222	0	8
2021.08.04	21:45:00	1811.00	1811.14	1810.51	1811.10	292	0	13
2021.08.04	22:00:00	1811.10	1811.89	1810.74	1811.03	366	0	8
2021.08.04	22:15:00	1811.03	1812.01	1810.82	1812.01	210	0	16
2021.08.04	22:30:00	1812.01	1812.51	1811.67	1812.49	359	0	8
2021.08.04	22:45:00	1812.49	1812.49	1811.89	1812.06	494	0	7
2021.08.04	23:00:00	1811.92	1812.39	1811.87	1812.18	235	0	11
2021.08.04	23:15:00	1812.21	1812.22	1811.94	1812.07	99	0	17
2021.08.04	23:30:00	1812.07	1812.14	1810.87	1811.32	205	0	6
2021.08.04	23:45:00	1811.32	1811.56	1811.00	1811.56	114	0	17
2021.08.05	01:00:00	1812.03	1812.12	1811.73	1811.90	83	0	5
2021.08.05	01:15:00	1811.90	1811.90	1811.35	1811.50	221	0	5
2021.08.05	01:30:00	1811.50	1811.73	1811.35	1811.71	159	0	5
2021.08.05	01:45:00	1811.71	1811.98	1811.54	1811.92	134	0	5
2021.08.05	02:00:00	1811.92	1812.18	1811.60	1811.75	112	0	12
2021.08.05	02:15:00	1811.75	1811.95	1811.44	1811.69	85	0	18
2021.08.05	02:30:00	1811.69	1812.42	1811.51	1812.42	98	0	13
2021.08.05	02:45:00	1812.43	1812.47	1811.42	1811.62	203	0	10
2021.08.05	03:00:00	1811.62	1811.71	1810.72	1810.98	237	0	12
2021.08.05	03:15:00	1811.06	1811.49	1810.43	1810.76	243	0	6
2021.08.05	03:30:00	1810.76	1810.76	1809.69	1809.75	236	0	10
2021.08.05	03:45:00	1809.81	1810.35	1809.60	1809.79	274	0	12
2021.08.05	04:00:00	1809.74	1811.31	1809.02	1810.80	1001	0	5
2021.08.05	04:15:00	1810.76	1811.86	1810.65	1811.05	446	0	11
2021.08.05	04:30:00	1811.05	1811.94	1810.31	1810.71	556	0	6
2021.08.05	04:45:00	1810.71	1811.29	1810.07	1810.45	493	0	8
2021.08.05	05:00:00	1810.53	1810.62	1809.06	1809.41	515	0	9
2021.08.05	05:15:00	1809.41	1809.96	1809.10	1809.81	206	0	15
2021.08.05	05:30:00	1809.81	1810.38	1809.16	1810.17	400	0	11
2021.08.05	05:45:00	1810.17	1810.67	1809.53	1810.67	311	0	6
2021.08.05	06:00:00	1810.62	1811.40	1810.08	1811.25	316	0	5
2021.08.05	06:15:00	1811.25	1811.74	1810.99	1811.43	302	0	14
2021.08.05	06:30:00	1811.48	1811.53	1811.05	1811.13	201	0	10
2021.08.05	06:45:00	1811.13	1811.17	1810.67	1811.12	123	0	13
2021.08.05	07:00:00	1811.12	1811.47	1810.36	1810.42	140	0	12
