<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.23	16:30:00	26498	26521	26492	26518	176	0	0
2019.04.23	17:00:00	26519	26545	26519	26538	249	0	0
2019.04.23	17:30:00	26539	26586	26538	26568	256	0	0
2019.04.23	18:00:00	26569	26603	26567	26586	298	0	0
2019.04.23	18:30:00	26588	26588	26551	26554	243	0	0
2019.04.23	19:00:00	26558	26573	26544	26549	254	0	0
2019.04.23	19:30:00	26552	26554	26509	26549	458	0	0
2019.04.23	20:00:00	26549	26588	26549	26581	363	0	0
2019.04.23	20:30:00	26582	26585	26532	26566	355	0	0
2019.04.23	21:00:00	26567	26629	26565	26620	372	0	0
2019.04.23	21:30:00	26619	26658	26614	26653	342	0	0
2019.04.23	22:00:00	26652	26694	26652	26677	344	0	0
2019.04.23	22:30:00	26678	26679	26661	26671	245	0	0
2019.04.23	23:00:00	26672	26679	26665	26666	253	0	0
2019.04.23	23:30:00	26666	26672	26639	26645	249	0	0
2019.04.24	00:00:00	26644	26653	26635	26647	219	0	0
2019.04.24	00:30:00	26648	26656	26638	26643	211	0	0
2019.04.24	01:00:00	26643	26644	26627	26638	254	0	0
2019.04.24	01:30:00	26636	26662	26630	26651	290	0	0
2019.04.24	04:30:00	26653	26662	26651	26662	94	0	0
2019.04.24	05:00:00	26662	26669	26661	26668	91	0	0
2019.04.24	05:30:00	26667	26673	26665	26666	119	0	0
2019.04.24	06:00:00	26666	26672	26658	26659	175	0	0
2019.04.24	06:30:00	26659	26669	26659	26668	108	0	0
2019.04.24	07:00:00	26668	26676	26657	26673	145	0	0
2019.04.24	07:30:00	26672	26672	26651	26655	176	0	0
2019.04.24	08:00:00	26655	26656	26641	26641	173	0	0
2019.04.24	08:30:00	26640	26650	26637	26641	162	0	0
2019.04.24	09:00:00	26641	26646	26628	26636	202	0	0
2019.04.24	09:30:00	26635	26638	26608	26611	142	0	0
2019.04.24	10:00:00	26612	26627	26610	26620	125	0	0
2019.04.24	10:30:00	26620	26626	26614	26625	109	0	0
2019.04.24	11:00:00	26626	26636	26623	26632	137	0	0
2019.04.24	11:30:00	26631	26642	26630	26640	120	0	0
2019.04.24	12:00:00	26641	26645	26624	26624	173	0	0
2019.04.24	12:30:00	26625	26636	26621	26633	137	0	0
2019.04.24	13:00:00	26634	26641	26612	26619	219	0	0
2019.04.24	13:30:00	26619	26639	26618	26637	193	0	0
2019.04.24	14:00:00	26637	26640	26607	26624	281	0	0
2019.04.24	14:30:00	26624	26637	26621	26635	202	0	0
2019.04.24	15:00:00	26634	26662	26628	26656	218	0	0
2019.04.24	15:30:00	26656	26680	26652	26675	235	0	0
2019.04.24	16:00:00	26675	26687	26674	26678	206	0	0
2019.04.24	16:30:00	26679	26680	26657	26676	193	0	0
2019.04.24	17:00:00	26675	26686	26667	26672	186	0	0
2019.04.24	17:30:00	26671	26682	26624	26673	521	0	0
2019.04.24	18:00:00	26672	26699	26664	26669	320	0	0
2019.04.24	18:30:00	26670	26675	26651	26664	226	0	0
2019.04.24	19:00:00	26663	26670	26642	26645	283	0	0
2019.04.24	19:30:00	26645	26651	26595	26629	575	0	0
2019.04.24	20:00:00	26628	26669	26611	26663	375	0	0
2019.04.24	20:30:00	26664	26675	26640	26669	336	0	0
2019.04.24	21:00:00	26668	26679	26644	26645	330	0	0
2019.04.24	21:30:00	26646	26666	26633	26645	250	0	0
2019.04.24	22:00:00	26644	26647	26626	26645	243	0	0
2019.04.24	22:30:00	26644	26649	26614	26621	220	0	0
2019.04.24	23:00:00	26621	26621	26580	26615	271	0	0
2019.04.24	23:30:00	26616	26625	26597	26600	235	0	0
2019.04.25	00:00:00	26599	26621	26591	26607	233	0	0
2019.04.25	00:30:00	26608	26639	26604	26632	217	0	0
2019.04.25	01:00:00	26632	26643	26623	26631	228	0	0
2019.04.25	01:30:00	26630	26638	26597	26601	365	0	0
2019.04.25	04:30:00	26563	26563	26551	26556	76	0	0
2019.04.25	05:00:00	26557	26559	26549	26555	82	0	0
2019.04.25	05:30:00	26554	26562	26552	26560	131	0	0
2019.04.25	06:00:00	26561	26568	26545	26560	195	0	0
2019.04.25	06:30:00	26560	26570	26550	26550	157	0	0
2019.04.25	07:00:00	26550	26558	26540	26548	149	0	0
2019.04.25	07:30:00	26547	26565	26542	26561	166	0	0
2019.04.25	08:00:00	26562	26574	26560	26566	160	0	0
2019.04.25	08:30:00	26566	26569	26558	26561	121	0	0
2019.04.25	09:00:00	26561	26566	26553	26556	112	0	0
2019.04.25	09:30:00	26555	26565	26554	26564	124	0	0
2019.04.25	10:00:00	26564	26569	26561	26563	104	0	0
2019.04.25	10:30:00	26563	26568	26559	26568	103	0	0
2019.04.25	11:00:00	26568	26581	26566	26577	113	0	0
2019.04.25	11:30:00	26577	26583	26573	26577	108	0	0
2019.04.25	12:00:00	26577	26580	26546	26551	179	0	0
2019.04.25	12:30:00	26552	26555	26537	26541	148	0	0
2019.04.25	13:00:00	26542	26543	26494	26503	248	0	0
2019.04.25	13:30:00	26503	26523	26500	26511	219	0	0
2019.04.25	14:00:00	26512	26522	26501	26517	212	0	0
2019.04.25	14:30:00	26517	26544	26512	26536	193	0	0
2019.04.25	15:00:00	26535	26545	26527	26532	219	0	0
2019.04.25	15:30:00	26531	26535	26522	26527	226	0	0
2019.04.25	16:00:00	26528	26541	26520	26529	197	0	0
2019.04.25	16:30:00	26519	26522	26411	26422	517	0	0
2019.04.25	17:00:00	26423	26449	26421	26448	259	0	0
2019.04.25	17:30:00	26447	26464	26447	26461	196	0	0
2019.04.25	18:00:00	26462	26479	26458	26474	226	0	0
2019.04.25	18:30:00	26476	26486	26440	26448	274	0	0
2019.04.25	19:00:00	26449	26455	26400	26404	243	0	0
2019.04.25	19:30:00	26406	26407	26316	26369	586	0	0
2019.04.25	20:00:00	26370	26391	26333	26352	486	0	0
2019.04.25	20:30:00	26351	26381	26304	26380	522	0	0
2019.04.25	21:00:00	26381	26443	26377	26428	480	0	0
2019.04.25	21:30:00	26429	26502	26429	26478	384	0	0
2019.04.25	22:00:00	26479	26490	26461	26461	315	0	0
2019.04.25	22:30:00	26461	26482	26457	26481	329	0	0
2019.04.25	23:00:00	26482	26499	26474	26497	284	0	0
2019.04.25	23:30:00	26497	26507	26478	26507	237	0	0
2019.04.26	00:00:00	26505	26534	26504	26517	283	0	0
2019.04.26	00:30:00	26517	26520	26506	26513	226	0	0
2019.04.26	01:00:00	26513	26516	26480	26499	261	0	0
2019.04.26	01:30:00	26504	26508	26462	26462	371	0	0
2019.04.26	04:30:00	26443	26448	26437	26438	104	0	0
2019.04.26	05:00:00	26439	26446	26436	26442	137	0	0
2019.04.26	05:30:00	26442	26447	26425	26426	164	0	0
2019.04.26	06:00:00	26428	26438	26382	26398	449	0	0
2019.04.26	06:30:00	26397	26403	26380	26388	264	0	0
2019.04.26	07:00:00	26389	26427	26373	26416	292	0	0
2019.04.26	07:30:00	26414	26429	26406	26423	246	0	0
2019.04.26	08:00:00	26423	26434	26399	26423	259	0	0
2019.04.26	08:30:00	26423	26451	26422	26431	209	0	0
2019.04.26	09:00:00	26431	26437	26420	26427	216	0	0
2019.04.26	09:30:00	26426	26432	26423	26428	138	0	0
2019.04.26	10:00:00	26428	26439	26428	26432	122	0	0
2019.04.26	10:30:00	26432	26440	26430	26437	107	0	0
2019.04.26	11:00:00	26437	26459	26428	26454	170	0	0
2019.04.26	11:30:00	26455	26459	26435	26436	186	0	0
2019.04.26	12:00:00	26436	26446	26414	26417	223	0	0
2019.04.26	12:30:00	26418	26429	26418	26423	187	0	0
2019.04.26	13:00:00	26422	26429	26391	26394	250	0	0
2019.04.26	13:30:00	26394	26424	26393	26423	212	0	0
2019.04.26	14:00:00	26422	26428	26410	26425	220	0	0
2019.04.26	14:30:00	26425	26431	26403	26405	206	0	0
2019.04.26	15:00:00	26405	26410	26394	26402	189	0	0
2019.04.26	15:30:00	26402	26427	26401	26427	170	0	0
2019.04.26	16:00:00	26426	26437	26416	26432	176	0	0
2019.04.26	16:30:00	26432	26440	26413	26422	200	0	0
2019.04.26	17:00:00	26421	26441	26414	26426	208	0	0
2019.04.26	17:30:00	26424	26430	26387	26389	209	0	0
2019.04.26	18:00:00	26388	26421	26357	26404	372	0	0
2019.04.26	18:30:00	26430	26481	26425	26433	481	0	0
2019.04.26	19:00:00	26433	26486	26432	26444	341	0	0
2019.04.26	19:30:00	26444	26466	26390	26414	789	0	0
2019.04.26	20:00:00	26416	26457	26392	26455	620	0	0
2019.04.26	20:30:00	26456	26469	26436	26440	427	0	0
2019.04.26	21:00:00	26441	26498	26425	26489	391	0	0
2019.04.26	21:30:00	26488	26501	26471	26489	296	0	0
2019.04.26	22:00:00	26491	26495	26475	26484	273	0	0
2019.04.26	22:30:00	26484	26496	26465	26475	231	0	0
2019.04.26	23:00:00	26475	26484	26463	26477	222	0	0
2019.04.26	23:30:00	26477	26481	26461	26473	209	0	0
2019.04.29	04:30:00	26538	26538	26527	26535	106	0	0
2019.04.29	05:00:00	26535	26539	26526	26530	95	0	0
2019.04.29	05:30:00	26530	26534	26523	26527	114	0	0
2019.04.29	06:00:00	26528	26550	26527	26547	199	0	0
2019.04.29	06:30:00	26546	26552	26535	26540	127	0	0
2019.04.29	07:00:00	26540	26554	26537	26542	143	0	0
2019.04.29	07:30:00	26541	26545	26531	26536	174	0	0
2019.04.29	08:00:00	26537	26551	26536	26544	153	0	0
2019.04.29	08:30:00	26545	26549	26538	26548	132	0	0
2019.04.29	09:00:00	26548	26554	26543	26549	139	0	0
2019.04.29	09:30:00	26549	26551	26545	26549	94	0	0
2019.04.29	10:00:00	26549	26557	26549	26556	74	0	0
2019.04.29	10:30:00	26556	26556	26549	26551	67	0	0
2019.04.29	11:00:00	26551	26558	26542	26557	120	0	0
2019.04.29	11:30:00	26558	26571	26554	26565	124	0	0
2019.04.29	12:00:00	26569	26569	26552	26553	176	0	0
2019.04.29	12:30:00	26553	26557	26546	26549	142	0	0
2019.04.29	13:00:00	26550	26558	26540	26553	190	0	0
2019.04.29	13:30:00	26554	26569	26550	26567	163	0	0
2019.04.29	14:00:00	26567	26593	26560	26577	236	0	0
2019.04.29	14:30:00	26575	26577	26552	26560	201	0	0
2019.04.29	15:00:00	26561	26567	26532	26538	200	0	0
2019.04.29	15:30:00	26538	26542	26523	26536	167	0	0
2019.04.29	16:00:00	26536	26546	26530	26535	189	0	0
2019.04.29	16:30:00	26534	26534	26504	26507	199	0	0
2019.04.29	17:00:00	26509	26525	26497	26499	198	0	0
2019.04.29	17:30:00	26500	26514	26499	26511	201	0	0
2019.04.29	18:00:00	26512	26529	26508	26528	172	0	0
2019.04.29	18:30:00	26528	26539	26517	26537	199	0	0
2019.04.29	19:00:00	26537	26546	26522	26533	226	0	0
2019.04.29	19:30:00	26533	26562	26511	26537	591	0	0
2019.04.29	20:00:00	26537	26560	26525	26548	452	0	0
2019.04.29	20:30:00	26548	26566	26544	26544	350	0	0
2019.04.29	21:00:00	26544	26558	26529	26542	320	0	0
2019.04.29	21:30:00	26541	26561	26537	26548	260	0	0
2019.04.29	22:00:00	26549	26568	26536	26567	217	0	0
2019.04.29	22:30:00	26566	26580	26563	26574	214	0	0
2019.04.29	23:00:00	26575	26579	26565	26571	191	0	0
2019.04.29	23:30:00	26570	26579	26562	26578	194	0	0
2019.04.30	00:00:00	26579	26601	26577	26591	227	0	0
2019.04.30	00:30:00	26591	26600	26579	26581	250	0	0
2019.04.30	01:00:00	26581	26590	26579	26584	197	0	0
2019.04.30	01:30:00	26583	26594	26550	26552	330	0	0
2019.04.30	04:30:00	26568	26578	26566	26571	93	0	0
2019.04.30	05:00:00	26571	26571	26564	26566	74	0	0
2019.04.30	05:30:00	26566	26574	26559	26561	103	0	0
2019.04.30	06:00:00	26561	26565	26552	26563	144	0	0
2019.04.30	06:30:00	26562	26567	26557	26565	96	0	0
2019.04.30	07:00:00	26566	26567	26527	26536	295	0	0
2019.04.30	07:30:00	26536	26549	26522	26539	241	0	0
2019.04.30	08:00:00	26538	26560	26536	26557	185	0	0
2019.04.30	08:30:00	26558	26566	26553	26559	132	0	0
2019.04.30	09:00:00	26560	26564	26552	26556	119	0	0
2019.04.30	09:30:00	26557	26562	26553	26555	92	0	0
2019.04.30	10:00:00	26557	26559	26551	26552	97	0	0
2019.04.30	10:30:00	26551	26557	26549	26551	107	0	0
2019.04.30	11:00:00	26552	26570	26548	26561	134	0	0
2019.04.30	11:30:00	26561	26564	26553	26557	124	0	0
2019.04.30	12:00:00	26558	26559	26545	26547	158	0	0
2019.04.30	12:30:00	26548	26558	26542	26555	128	0	0
2019.04.30	13:00:00	26559	26563	26555	26557	195	0	0
2019.04.30	13:30:00	26557	26558	26540	26552	165	0	0
2019.04.30	14:00:00	26553	26570	26553	26560	178	0	0
2019.04.30	14:30:00	26559	26577	26557	26572	157	0	0
2019.04.30	15:00:00	26574	26580	26568	26575	156	0	0
2019.04.30	15:30:00	26575	26587	26569	26573	175	0	0
2019.04.30	16:00:00	26574	26580	26561	26564	183	0	0
2019.04.30	16:30:00	26564	26588	26563	26582	160	0	0
2019.04.30	17:00:00	26582	26592	26578	26592	138	0	0
2019.04.30	17:30:00	26591	26612	26576	26612	172	0	0
2019.04.30	18:00:00	26613	26659	26612	26628	288	0	0
2019.04.30	18:30:00	26627	26638	26595	26613	334	0	0
2019.04.30	19:00:00	26614	26619	26599	26613	273	0	0
2019.04.30	19:30:00	26611	26612	26519	26531	598	0	0
2019.04.30	20:00:00	26532	26540	26500	26519	494	0	0
2019.04.30	20:30:00	26518	26540	26484	26487	444	0	0
2019.04.30	21:00:00	26486	26505	26416	26490	539	0	0
2019.04.30	21:30:00	26491	26552	26490	26524	436	0	0
2019.04.30	22:00:00	26525	26548	26521	26525	276	0	0
2019.04.30	22:30:00	26525	26538	26510	26529	287	0	0
2019.04.30	23:00:00	26530	26557	26530	26541	259	0	0
2019.04.30	23:30:00	26541	26577	26531	26574	302	0	0
2019.05.01	00:00:00	26574	26584	26553	26569	262	0	0
2019.05.01	00:30:00	26570	26584	26557	26572	265	0	0
2019.05.01	01:00:00	26573	26588	26565	26566	310	0	0
2019.05.01	01:30:00	26567	26613	26553	26580	392	0	0
2019.05.01	04:30:00	26647	26655	26638	26649	107	0	0
2019.05.01	05:00:00	26648	26653	26645	26650	87	0	0
2019.05.01	05:30:00	26651	26666	26646	26665	104	0	0
2019.05.01	06:00:00	26666	26674	26659	26670	114	0	0
2019.05.01	06:30:00	26668	26679	26658	26679	113	0	0
2019.05.01	07:00:00	26679	26681	26666	26668	143	0	0
2019.05.01	07:30:00	26669	26688	26667	26686	142	0	0
2019.05.01	08:00:00	26686	26703	26684	26694	145	0	0
2019.05.01	08:30:00	26693	26703	26692	26699	120	0	0
2019.05.01	09:00:00	26699	26707	26695	26695	116	0	0
2019.05.01	09:30:00	26695	26696	26687	26690	96	0	0
2019.05.01	10:00:00	26691	26691	26686	26686	87	0	0
2019.05.01	10:30:00	26686	26694	26685	26692	75	0	0
2019.05.01	11:00:00	26692	26697	26686	26689	56	0	0
2019.05.01	11:30:00	26688	26694	26685	26693	94	0	0
2019.05.01	12:00:00	26694	26703	26693	26698	102	0	0
2019.05.01	12:30:00	26697	26697	26688	26691	84	0	0
2019.05.01	13:00:00	26691	26700	26685	26695	150	0	0
2019.05.01	13:30:00	26696	26702	26692	26700	138	0	0
2019.05.01	14:00:00	26699	26704	26691	26693	116	0	0
2019.05.01	14:30:00	26693	26700	26690	26696	118	0	0
2019.05.01	15:00:00	26696	26697	26685	26689	120	0	0
2019.05.01	15:30:00	26689	26689	26677	26679	125	0	0
2019.05.01	16:00:00	26678	26684	26674	26683	118	0	0
2019.05.01	16:30:00	26682	26684	26660	26661	167	0	0
2019.05.01	17:00:00	26664	26682	26658	26677	151	0	0
2019.05.01	17:30:00	26676	26690	26676	26685	136	0	0
2019.05.01	18:00:00	26686	26708	26682	26696	213	0	0
2019.05.01	18:30:00	26696	26701	26669	26677	191	0	0
2019.05.01	19:00:00	26677	26678	26652	26652	217	0	0
2019.05.01	19:30:00	26650	26672	26624	26648	546	0	0
2019.05.01	20:00:00	26622	26645	26614	26622	479	0	0
2019.05.01	20:30:00	26620	26645	26617	26641	344	0	0
2019.05.01	21:00:00	26642	26664	26639	26654	280	0	0
2019.05.01	21:30:00	26654	26689	26652	26660	299	0	0
2019.05.01	22:00:00	26661	26662	26595	26615	327	0	0
2019.05.01	22:30:00	26615	26622	26573	26606	391	0	0
2019.05.01	23:00:00	26616	26640	26588	26614	401	0	0
2019.05.01	23:30:00	26615	26626	26601	26620	352	0	0
2019.05.02	00:00:00	26621	26663	26592	26641	599	0	0
2019.05.02	00:30:00	26641	26658	26536	26589	892	0	0
2019.05.02	01:00:00	26589	26599	26525	26542	699	0	0
2019.05.02	01:30:00	26543	26544	26427	26430	743	0	0
2019.05.02	04:30:00	26385	26392	26379	26380	105	0	0
2019.05.02	05:00:00	26380	26397	26380	26392	127	0	0
2019.05.02	05:30:00	26393	26401	26384	26386	133	0	0
2019.05.02	06:00:00	26387	26401	26385	26398	180	0	0
2019.05.02	06:30:00	26398	26417	26397	26416	159	0	0
2019.05.02	07:00:00	26416	26427	26406	26423	180	0	0
2019.05.02	07:30:00	26424	26437	26411	26419	223	0	0
2019.05.02	08:00:00	26418	26428	26412	26416	189	0	0
2019.05.02	08:30:00	26415	26424	26409	26418	171	0	0
2019.05.02	09:00:00	26419	26427	26413	26427	147	0	0
2019.05.02	09:30:00	26427	26436	26424	26434	141	0	0
2019.05.02	10:00:00	26435	26435	26422	26424	136	0	0
2019.05.02	10:30:00	26424	26429	26416	26416	107	0	0
2019.05.02	11:00:00	26416	26420	26402	26406	146	0	0
2019.05.02	11:30:00	26406	26419	26404	26406	130	0	0
2019.05.02	12:00:00	26407	26426	26405	26424	193	0	0
2019.05.02	12:30:00	26425	26457	26418	26447	181	0	0
2019.05.02	13:00:00	26448	26448	26425	26431	245	0	0
2019.05.02	13:30:00	26430	26473	26427	26445	256	0	0
2019.05.02	14:00:00	26445	26449	26433	26448	242	0	0
2019.05.02	14:30:00	26449	26474	26443	26455	206	0	0
2019.05.02	15:00:00	26454	26481	26454	26470	234	0	0
2019.05.02	15:30:00	26470	26479	26460	26468	218	0	0
2019.05.02	16:00:00	26468	26470	26437	26442	181	0	0
2019.05.02	16:30:00	26442	26454	26429	26437	242	0	0
2019.05.02	17:00:00	26438	26444	26395	26416	347	0	0
2019.05.02	17:30:00	26416	26436	26403	26421	293	0	0
2019.05.02	18:00:00	26422	26425	26387	26401	326	0	0
2019.05.02	18:30:00	26403	26417	26374	26388	399	0	0
2019.05.02	19:00:00	26387	26391	26371	26381	329	0	0
2019.05.02	19:30:00	26381	26447	26349	26432	692	0	0
2019.05.02	20:00:00	26432	26455	26421	26427	456	0	0
2019.05.02	20:30:00	26427	26450	26365	26366	520	0	0
2019.05.02	21:00:00	26367	26403	26251	26256	607	0	0
2019.05.02	21:30:00	26255	26298	26176	26213	885	0	0
2019.05.02	22:00:00	26213	26244	26187	26224	600	0	0
2019.05.02	22:30:00	26225	26254	26207	26226	592	0	0
2019.05.02	23:00:00	26225	26292	26196	26275	505	0	0
2019.05.02	23:30:00	26274	26308	26262	26275	500	0	0
2019.05.03	00:00:00	26274	26318	26261	26291	527	0	0
2019.05.03	00:30:00	26292	26312	26234	26260	551	0	0
2019.05.03	01:00:00	26258	26299	26249	26291	511	0	0
2019.05.03	01:30:00	26290	26310	26254	26306	629	0	0
2019.05.03	04:30:00	26307	26319	26306	26314	79	0	0
2019.05.03	05:00:00	26313	26319	26305	26307	96	0	0
2019.05.03	05:30:00	26308	26319	26300	26303	140	0	0
2019.05.03	06:00:00	26302	26312	26285	26311	213	0	0
2019.05.03	06:30:00	26311	26316	26307	26316	138	0	0
2019.05.03	07:00:00	26314	26315	26282	26291	177	0	0
2019.05.03	07:30:00	26290	26305	26274	26305	269	0	0
2019.05.03	08:00:00	26305	26314	26297	26307	151	0	0
2019.05.03	08:30:00	26305	26325	26304	26323	161	0	0
2019.05.03	09:00:00	26324	26352	26319	26322	219	0	0
2019.05.03	09:30:00	26323	26332	26323	26327	116	0	0
2019.05.03	10:00:00	26327	26331	26321	26325	96	0	0
2019.05.03	10:30:00	26326	26330	26316	26325	109	0	0
2019.05.03	11:00:00	26324	26336	26323	26335	145	0	0
2019.05.03	11:30:00	26336	26337	26329	26330	103	0	0
2019.05.03	12:00:00	26330	26333	26315	26320	134	0	0
2019.05.03	12:30:00	26320	26327	26312	26315	130	0	0
2019.05.03	13:00:00	26315	26336	26312	26327	216	0	0
2019.05.03	13:30:00	26328	26354	26327	26354	171	0	0
2019.05.03	14:00:00	26353	26379	26353	26368	205	0	0
2019.05.03	14:30:00	26369	26375	26359	26369	177	0	0
2019.05.03	15:00:00	26368	26376	26363	26364	184	0	0
2019.05.03	15:30:00	26365	26378	26346	26346	182	0	0
2019.05.03	16:00:00	26345	26358	26340	26356	171	0	0
2019.05.03	16:30:00	26356	26362	26348	26348	161	0	0
2019.05.03	17:00:00	26350	26368	26348	26362	175	0	0
2019.05.03	17:30:00	26362	26374	26358	26372	165	0	0
2019.05.03	18:00:00	26371	26394	26364	26381	328	0	0
2019.05.03	18:30:00	26381	26443	26347	26432	599	0	0
2019.05.03	19:00:00	26433	26443	26411	26440	344	0	0
2019.05.03	19:30:00	26440	26477	26422	26438	609	0	0
2019.05.03	20:00:00	26428	26453	26366	26389	603	0	0
2019.05.03	20:30:00	26390	26438	26389	26434	395	0	0
2019.05.03	21:00:00	26434	26464	26403	26431	400	0	0
2019.05.03	21:30:00	26432	26475	26422	26469	399	0	0
2019.05.03	22:00:00	26470	26519	26466	26516	370	0	0
2019.05.03	22:30:00	26516	26527	26496	26500	324	0	0
2019.05.03	23:00:00	26501	26518	26492	26514	240	0	0
2019.05.03	23:30:00	26515	26535	26506	26521	239	0	0
2019.05.06	04:30:00	26115	26188	26096	26178	498	0	0
2019.05.06	05:00:00	26179	26181	26150	26167	328	0	0
2019.05.06	05:30:00	26166	26187	26039	26061	606	0	0
2019.05.06	06:00:00	26061	26105	26023	26070	712	0	0
2019.05.06	06:30:00	26069	26079	25996	26002	730	0	0
2019.05.06	07:00:00	26001	26020	25960	26019	770	0	0
2019.05.06	07:30:00	26018	26051	26008	26042	473	0	0
2019.05.06	08:00:00	26041	26054	26013	26022	368	0	0
2019.05.06	08:30:00	26022	26031	26004	26013	322	0	0
2019.05.06	09:00:00	26014	26039	26008	26011	299	0	0
2019.05.06	09:30:00	26010	26016	25967	25981	330	0	0
2019.05.06	10:00:00	25979	25998	25973	25990	219	0	0
2019.05.06	10:30:00	25991	26095	25988	26087	373	0	0
2019.05.06	11:00:00	26088	26102	26040	26057	464	0	0
2019.05.06	11:30:00	26057	26076	26047	26062	310	0	0
2019.05.06	12:00:00	26062	26090	26021	26021	397	0	0
2019.05.06	12:30:00	26022	26039	25992	26014	473	0	0
2019.05.06	13:00:00	26015	26095	25996	26073	568	0	0
2019.05.06	13:30:00	26073	26092	26024	26047	562	0	0
2019.05.06	14:00:00	26048	26062	25985	26043	473	0	0
2019.05.06	14:30:00	26043	26047	25985	26003	372	0	0
2019.05.06	15:00:00	26004	26016	25992	26003	362	0	0
2019.05.06	15:30:00	26003	26034	25996	26025	311	0	0
2019.05.06	16:00:00	26025	26038	26010	26022	345	0	0
2019.05.06	16:30:00	26021	26055	26017	26041	325	0	0
