<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.07	16:30:00	7707.3	7740.2	7682.9	7697.2	10379	0	5
2019.05.07	17:00:00	7697.2	7698.2	7670.0	7694.6	10012	0	5
2019.05.07	17:30:00	7694.6	7697.9	7641.5	7651.7	9639	0	5
2019.05.07	18:00:00	7651.6	7668.0	7629.1	7662.0	8857	0	5
2019.05.07	18:30:00	7662.0	7674.5	7638.5	7648.1	9058	0	6
2019.05.07	19:00:00	7648.2	7675.5	7634.6	7672.7	7290	0	5
2019.05.07	19:30:00	7672.6	7676.7	7648.7	7649.2	5811	0	5
2019.05.07	20:00:00	7648.7	7652.7	7601.6	7608.6	6867	0	5
2019.05.07	20:30:00	7608.7	7624.0	7595.0	7610.4	7662	0	4
2019.05.07	21:00:00	7610.7	7625.6	7596.1	7598.5	6919	0	4
2019.05.07	21:30:00	7598.0	7608.5	7575.2	7601.2	7672	0	5
2019.05.07	22:00:00	7601.0	7616.2	7583.5	7592.1	7199	0	5
2019.05.07	22:30:00	7592.0	7641.6	7568.9	7637.1	8519	0	5
2019.05.08	01:30:00	7641.7	7648.5	7639.4	7643.7	474	0	54
2019.05.08	02:00:00	7644.0	7647.7	7640.4	7641.2	396	0	26
2019.05.08	02:30:00	7641.0	7644.2	7633.1	7637.2	731	0	27
2019.05.08	03:00:00	7637.0	7647.7	7630.1	7643.0	2118	0	26
2019.05.08	03:30:00	7642.7	7648.9	7637.4	7641.0	987	0	6
2019.05.08	04:00:00	7641.1	7655.7	7640.9	7654.2	1509	0	50
2019.05.08	04:30:00	7654.5	7663.0	7649.6	7661.1	1192	0	13
2019.05.08	05:00:00	7661.1	7668.2	7655.9	7666.2	1508	0	7
2019.05.08	05:30:00	7665.9	7672.2	7662.6	7665.6	1314	0	7
2019.05.08	06:00:00	7666.0	7667.0	7659.2	7662.2	1026	0	16
2019.05.08	06:30:00	7662.2	7664.6	7655.0	7660.2	886	0	27
2019.05.08	07:00:00	7659.9	7661.5	7655.6	7661.2	248	0	25
2019.05.08	07:30:00	7661.4	7664.0	7658.6	7663.7	347	0	43
2019.05.08	08:00:00	7663.9	7666.7	7659.9	7659.9	282	0	19
2019.05.08	08:30:00	7659.9	7661.2	7649.9	7660.0	847	0	7
2019.05.08	09:00:00	7659.6	7667.2	7655.6	7658.0	1300	0	6
2019.05.08	09:30:00	7658.1	7663.1	7655.9	7662.0	1034	0	5
2019.05.08	10:00:00	7662.4	7671.6	7658.9	7663.7	2062	0	5
2019.05.08	10:30:00	7663.7	7670.4	7661.6	7670.2	1631	0	5
2019.05.08	11:00:00	7670.2	7685.4	7666.7	7678.7	1864	0	5
2019.05.08	11:30:00	7678.4	7680.1	7654.1	7662.9	2309	0	5
2019.05.08	12:00:00	7663.1	7665.2	7640.6	7646.7	2436	0	4
2019.05.08	12:30:00	7646.4	7647.0	7621.4	7622.7	2655	0	5
2019.05.08	13:00:00	7622.1	7630.5	7614.9	7618.6	2714	0	5
2019.05.08	13:30:00	7618.6	7627.4	7616.2	7623.5	2242	0	7
2019.05.08	14:00:00	7623.5	7623.5	7592.6	7608.9	3512	0	5
2019.05.08	14:30:00	7608.5	7614.5	7599.9	7612.0	2297	0	6
2019.05.08	15:00:00	7612.0	7621.5	7610.4	7614.5	2448	0	5
2019.05.08	15:30:00	7614.4	7637.4	7589.9	7621.5	5909	0	5
2019.05.08	16:00:00	7621.2	7621.7	7604.9	7615.7	5680	0	4
