<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.07	16:30:00	1.11573	1.11596	1.11462	1.11474	1619	0	4
2020.01.07	17:00:00	1.11455	1.11515	1.11375	1.11395	1883	0	4
2020.01.07	17:30:00	1.11395	1.11424	1.11340	1.11414	1688	0	4
2020.01.07	18:00:00	1.11414	1.11438	1.11333	1.11383	1171	0	4
2020.01.07	18:30:00	1.11383	1.11390	1.11340	1.11369	720	0	3
2020.01.07	19:00:00	1.11367	1.11459	1.11366	1.11439	764	0	3
2020.01.07	19:30:00	1.11439	1.11470	1.11416	1.11423	771	0	3
2020.01.07	20:00:00	1.11423	1.11494	1.11412	1.11488	555	0	4
2020.01.07	20:30:00	1.11488	1.11491	1.11432	1.11434	386	0	3
2020.01.07	21:00:00	1.11434	1.11441	1.11416	1.11431	665	0	4
2020.01.07	21:30:00	1.11431	1.11447	1.11418	1.11443	577	0	3
2020.01.07	22:00:00	1.11443	1.11474	1.11443	1.11463	413	0	3
2020.01.07	22:30:00	1.11462	1.11463	1.11420	1.11436	383	0	4
2020.01.07	23:00:00	1.11436	1.11463	1.11436	1.11455	272	0	4
2020.01.07	23:30:00	1.11455	1.11535	1.11449	1.11525	707	0	4
2020.01.08	00:00:00	1.11528	1.11535	1.11475	1.11487	378	0	4
2020.01.08	00:30:00	1.11487	1.11493	1.11438	1.11468	495	0	6
2020.01.08	01:00:00	1.11461	1.11538	1.11454	1.11521	670	0	3
2020.01.08	01:30:00	1.11521	1.11542	1.11474	1.11537	1031	0	3
2020.01.08	02:00:00	1.11536	1.11680	1.11523	1.11623	2420	0	3
2020.01.08	02:30:00	1.11623	1.11653	1.11584	1.11584	1682	0	3
2020.01.08	03:00:00	1.11584	1.11630	1.11583	1.11588	1485	0	4
2020.01.08	03:30:00	1.11588	1.11624	1.11547	1.11555	1389	0	3
2020.01.08	04:00:00	1.11555	1.11569	1.11538	1.11550	1137	0	3
2020.01.08	04:30:00	1.11550	1.11612	1.11529	1.11585	1270	0	3
2020.01.08	05:00:00	1.11584	1.11590	1.11563	1.11569	938	0	4
2020.01.08	05:30:00	1.11568	1.11580	1.11534	1.11545	543	0	4
2020.01.08	06:00:00	1.11545	1.11556	1.11504	1.11504	411	0	4
2020.01.08	06:30:00	1.11504	1.11505	1.11450	1.11475	414	0	3
2020.01.08	07:00:00	1.11475	1.11496	1.11471	1.11491	678	0	4
2020.01.08	07:30:00	1.11491	1.11511	1.11477	1.11489	547	0	4
2020.01.08	08:00:00	1.11488	1.11537	1.11483	1.11529	568	0	4
2020.01.08	08:30:00	1.11530	1.11532	1.11484	1.11499	728	0	4
2020.01.08	09:00:00	1.11499	1.11546	1.11445	1.11451	1482	0	3
2020.01.08	09:30:00	1.11449	1.11547	1.11430	1.11510	1457	0	3
2020.01.08	10:00:00	1.11513	1.11531	1.11309	1.11372	2113	0	3
2020.01.08	10:30:00	1.11372	1.11372	1.11300	1.11349	1522	0	3
2020.01.08	11:00:00	1.11349	1.11353	1.11252	1.11349	1303	0	3
2020.01.08	11:30:00	1.11349	1.11446	1.11340	1.11381	1122	0	3
2020.01.08	12:00:00	1.11381	1.11384	1.11299	1.11306	1267	0	3
2020.01.08	12:30:00	1.11306	1.11327	1.11252	1.11272	957	0	3
2020.01.08	13:00:00	1.11272	1.11308	1.11196	1.11285	1018	0	3
2020.01.08	13:30:00	1.11286	1.11309	1.11245	1.11271	1070	0	3
2020.01.08	14:00:00	1.11270	1.11308	1.11219	1.11246	978	0	3
2020.01.08	14:30:00	1.11246	1.11261	1.11136	1.11165	1271	0	3
2020.01.08	15:00:00	1.11166	1.11192	1.11109	1.11146	1731	0	3
2020.01.08	15:30:00	1.11146	1.11221	1.11144	1.11198	1059	0	3
2020.01.08	16:00:00	1.11198	1.11246	1.11173	1.11246	974	0	3
2020.01.08	16:30:00	1.11246	1.11267	1.11174	1.11244	1211	0	3
2020.01.08	17:00:00	1.11242	1.11307	1.11222	1.11236	1200	0	3
2020.01.08	17:30:00	1.11235	1.11238	1.11151	1.11196	1387	0	3
2020.01.08	18:00:00	1.11196	1.11200	1.11085	1.11121	1045	0	3
2020.01.08	18:30:00	1.11121	1.11178	1.11100	1.11163	2341	0	3
2020.01.08	19:00:00	1.11163	1.11257	1.11154	1.11206	1610	0	3
2020.01.08	19:30:00	1.11207	1.11216	1.11131	1.11178	873	0	3
2020.01.08	20:00:00	1.11177	1.11177	1.11103	1.11145	1045	0	3
2020.01.08	20:30:00	1.11145	1.11156	1.11105	1.11130	540	0	4
2020.01.08	21:00:00	1.11130	1.11139	1.11081	1.11101	436	0	4
2020.01.08	21:30:00	1.11101	1.11126	1.11097	1.11111	534	0	4
2020.01.08	22:00:00	1.11111	1.11118	1.11097	1.11112	397	0	3
2020.01.08	22:30:00	1.11112	1.11146	1.11103	1.11117	1058	0	4
2020.01.08	23:00:00	1.11117	1.11125	1.11082	1.11092	331	0	4
2020.01.08	23:30:00	1.11092	1.11092	1.11015	1.11052	467	0	4
2020.01.09	00:00:00	1.11052	1.11125	1.11032	1.11104	364	0	4
2020.01.09	00:30:00	1.11098	1.11130	1.11085	1.11094	194	0	7
2020.01.09	01:00:00	1.11096	1.11103	1.11071	1.11101	180	0	4
2020.01.09	01:30:00	1.11101	1.11128	1.11096	1.11128	187	0	4
2020.01.09	02:00:00	1.11128	1.11142	1.11091	1.11132	828	0	3
2020.01.09	02:30:00	1.11132	1.11156	1.11121	1.11131	503	0	4
2020.01.09	03:00:00	1.11131	1.11148	1.11110	1.11132	524	0	4
2020.01.09	03:30:00	1.11132	1.11192	1.11130	1.11172	687	0	4
2020.01.09	04:00:00	1.11172	1.11188	1.11151	1.11159	405	0	5
2020.01.09	04:30:00	1.11159	1.11172	1.11144	1.11151	310	0	4
2020.01.09	05:00:00	1.11151	1.11160	1.11140	1.11158	336	0	3
2020.01.09	05:30:00	1.11158	1.11177	1.11151	1.11152	215	0	4
2020.01.09	06:00:00	1.11151	1.11156	1.11125	1.11135	179	0	4
2020.01.09	06:30:00	1.11135	1.11156	1.11131	1.11152	232	0	4
2020.01.09	07:00:00	1.11152	1.11169	1.11149	1.11166	263	0	4
2020.01.09	07:30:00	1.11166	1.11188	1.11160	1.11181	295	0	3
2020.01.09	08:00:00	1.11180	1.11188	1.11145	1.11146	424	0	5
2020.01.09	08:30:00	1.11146	1.11155	1.11109	1.11121	750	0	3
2020.01.09	09:00:00	1.11121	1.11163	1.11110	1.11154	924	0	3
2020.01.09	09:30:00	1.11154	1.11202	1.11130	1.11150	1070	0	4
2020.01.09	10:00:00	1.11150	1.11161	1.11050	1.11115	1184	0	3
2020.01.09	10:30:00	1.11115	1.11175	1.11105	1.11171	870	0	4
2020.01.09	11:00:00	1.11171	1.11189	1.11102	1.11104	1187	0	3
2020.01.09	11:30:00	1.11103	1.11110	1.10982	1.10992	1578	0	3
2020.01.09	12:00:00	1.10993	1.11038	1.10964	1.11036	947	0	3
2020.01.09	12:30:00	1.11036	1.11115	1.11029	1.11094	867	0	3
2020.01.09	13:00:00	1.11094	1.11125	1.11082	1.11099	772	0	3
2020.01.09	13:30:00	1.11099	1.11106	1.11033	1.11045	577	0	3
2020.01.09	14:00:00	1.11045	1.11126	1.11032	1.11109	999	0	3
2020.01.09	14:30:00	1.11109	1.11165	1.11105	1.11134	1068	0	3
2020.01.09	15:00:00	1.11134	1.11142	1.11058	1.11114	1148	0	3
2020.01.09	15:30:00	1.11114	1.11172	1.11108	1.11148	1030	0	3
2020.01.09	16:00:00	1.11148	1.11148	1.11037	1.11061	954	0	3
2020.01.09	16:30:00	1.11061	1.11100	1.11045	1.11081	952	0	3
2020.01.09	17:00:00	1.11080	1.11105	1.11022	1.11061	931	0	3
2020.01.09	17:30:00	1.11062	1.11062	1.10922	1.11021	1562	0	3
2020.01.09	18:00:00	1.11021	1.11023	1.10934	1.10978	978	0	3
2020.01.09	18:30:00	1.10978	1.11059	1.10975	1.11058	881	0	3
2020.01.09	19:00:00	1.11058	1.11094	1.11036	1.11090	711	0	3
2020.01.09	19:30:00	1.11090	1.11111	1.11045	1.11045	493	0	4
2020.01.09	20:00:00	1.11045	1.11086	1.11033	1.11070	752	0	3
2020.01.09	20:30:00	1.11070	1.11081	1.11045	1.11049	693	0	4
2020.01.09	21:00:00	1.11049	1.11096	1.11048	1.11087	335	0	3
2020.01.09	21:30:00	1.11086	1.11093	1.11057	1.11058	337	0	4
2020.01.09	22:00:00	1.11058	1.11072	1.11048	1.11053	420	0	4
2020.01.09	22:30:00	1.11053	1.11064	1.11037	1.11061	410	0	3
2020.01.09	23:00:00	1.11061	1.11067	1.11032	1.11036	211	0	3
2020.01.09	23:30:00	1.11036	1.11068	1.11036	1.11050	291	0	4
2020.01.10	00:00:00	1.11050	1.11063	1.11027	1.11048	358	0	6
2020.01.10	00:30:00	1.11048	1.11064	1.11037	1.11063	165	0	7
2020.01.10	01:00:00	1.11063	1.11075	1.11063	1.11069	192	0	3
2020.01.10	01:30:00	1.11068	1.11091	1.11061	1.11091	206	0	4
2020.01.10	02:00:00	1.11091	1.11092	1.11065	1.11068	305	0	3
2020.01.10	02:30:00	1.11068	1.11090	1.11060	1.11069	559	0	3
2020.01.10	03:00:00	1.11069	1.11070	1.11054	1.11061	312	0	5
2020.01.10	03:30:00	1.11061	1.11071	1.11020	1.11040	339	0	4
2020.01.10	04:00:00	1.11040	1.11051	1.11034	1.11041	397	0	3
2020.01.10	04:30:00	1.11041	1.11081	1.11034	1.11078	245	0	4
2020.01.10	05:00:00	1.11078	1.11085	1.11070	1.11070	209	0	4
2020.01.10	05:30:00	1.11070	1.11081	1.11069	1.11080	214	0	5
2020.01.10	06:00:00	1.11080	1.11088	1.11063	1.11084	290	0	4
2020.01.10	06:30:00	1.11084	1.11109	1.11069	1.11073	166	0	3
2020.01.10	07:00:00	1.11073	1.11089	1.11070	1.11089	218	0	3
2020.01.10	07:30:00	1.11089	1.11099	1.11078	1.11088	269	0	4
2020.01.10	08:00:00	1.11088	1.11099	1.11074	1.11082	221	0	5
2020.01.10	08:30:00	1.11082	1.11090	1.11066	1.11090	270	0	4
2020.01.10	09:00:00	1.11090	1.11109	1.11078	1.11088	498	0	3
2020.01.10	09:30:00	1.11088	1.11088	1.11041	1.11068	606	0	3
2020.01.10	10:00:00	1.11068	1.11090	1.11010	1.11014	929	0	3
2020.01.10	10:30:00	1.11014	1.11019	1.10934	1.10993	888	0	3
2020.01.10	11:00:00	1.10992	1.10992	1.10911	1.10943	960	0	3
2020.01.10	11:30:00	1.10943	1.11000	1.10937	1.10962	886	0	3
2020.01.10	12:00:00	1.10962	1.10983	1.10948	1.10971	633	0	3
2020.01.10	12:30:00	1.10971	1.10971	1.10899	1.10922	762	0	3
2020.01.10	13:00:00	1.10922	1.10923	1.10849	1.10919	770	0	3
2020.01.10	13:30:00	1.10919	1.10961	1.10913	1.10930	668	0	3
2020.01.10	14:00:00	1.10928	1.10952	1.10916	1.10951	550	0	3
2020.01.10	14:30:00	1.10951	1.10993	1.10946	1.10982	615	0	4
2020.01.10	15:00:00	1.10982	1.10993	1.10897	1.10921	1113	0	3
2020.01.10	15:30:00	1.10921	1.11135	1.10921	1.10965	2991	0	3
2020.01.10	16:00:00	1.10965	1.10988	1.10860	1.10962	1669	0	3
2020.01.10	16:30:00	1.10962	1.11032	1.10926	1.11005	1461	0	3
2020.01.10	17:00:00	1.11005	1.11116	1.10980	1.11081	1495	0	3
2020.01.10	17:30:00	1.11082	1.11177	1.11077	1.11126	1563	0	3
2020.01.10	18:00:00	1.11126	1.11180	1.11109	1.11153	1107	0	3
2020.01.10	18:30:00	1.11152	1.11205	1.11134	1.11178	782	0	3
2020.01.10	19:00:00	1.11178	1.11290	1.11178	1.11257	959	0	3
2020.01.10	19:30:00	1.11257	1.11263	1.11203	1.11222	617	0	3
2020.01.10	20:00:00	1.11221	1.11230	1.11192	1.11204	384	0	4
2020.01.10	20:30:00	1.11204	1.11213	1.11183	1.11184	290	0	3
2020.01.10	21:00:00	1.11184	1.11209	1.11171	1.11205	403	0	4
2020.01.10	21:30:00	1.11205	1.11230	1.11205	1.11219	344	0	3
2020.01.10	22:00:00	1.11219	1.11219	1.11192	1.11198	352	0	3
2020.01.10	22:30:00	1.11198	1.11218	1.11196	1.11210	379	0	4
2020.01.10	23:00:00	1.11209	1.11223	1.11198	1.11199	243	0	4
2020.01.10	23:30:00	1.11199	1.11220	1.11199	1.11211	275	0	5
2020.01.13	00:00:00	1.11180	1.11208	1.11180	1.11191	178	0	5
2020.01.13	00:30:00	1.11191	1.11195	1.11126	1.11166	272	0	3
2020.01.13	01:00:00	1.11163	1.11179	1.11139	1.11160	256	0	3
2020.01.13	01:30:00	1.11160	1.11167	1.11148	1.11160	224	0	3
2020.01.13	02:00:00	1.11160	1.11184	1.11158	1.11161	250	0	4
2020.01.13	02:30:00	1.11161	1.11186	1.11158	1.11186	208	0	4
2020.01.13	03:00:00	1.11186	1.11198	1.11170	1.11197	261	0	4
2020.01.13	03:30:00	1.11197	1.11212	1.11185	1.11211	237	0	4
2020.01.13	04:00:00	1.11211	1.11214	1.11199	1.11206	176	0	3
2020.01.13	04:30:00	1.11206	1.11257	1.11205	1.11255	270	0	3
2020.01.13	05:00:00	1.11255	1.11283	1.11250	1.11262	364	0	4
2020.01.13	05:30:00	1.11262	1.11297	1.11261	1.11290	257	0	4
2020.01.13	06:00:00	1.11290	1.11303	1.11272	1.11291	229	0	4
2020.01.13	06:30:00	1.11291	1.11300	1.11270	1.11270	168	0	4
2020.01.13	07:00:00	1.11270	1.11299	1.11269	1.11286	237	0	4
2020.01.13	07:30:00	1.11286	1.11316	1.11285	1.11296	258	0	3
2020.01.13	08:00:00	1.11296	1.11296	1.11249	1.11290	338	0	4
2020.01.13	08:30:00	1.11290	1.11302	1.11275	1.11287	266	0	4
2020.01.13	09:00:00	1.11287	1.11298	1.11246	1.11272	591	0	3
2020.01.13	09:30:00	1.11272	1.11299	1.11220	1.11225	791	0	3
2020.01.13	10:00:00	1.11226	1.11285	1.11199	1.11230	749	0	3
2020.01.13	10:30:00	1.11230	1.11294	1.11214	1.11278	837	0	3
2020.01.13	11:00:00	1.11279	1.11358	1.11194	1.11214	1303	0	3
2020.01.13	11:30:00	1.11214	1.11214	1.11146	1.11149	1050	0	3
2020.01.13	12:00:00	1.11149	1.11193	1.11126	1.11173	684	0	3
2020.01.13	12:30:00	1.11173	1.11186	1.11144	1.11166	719	0	3
2020.01.13	13:00:00	1.11166	1.11220	1.11163	1.11194	599	0	3
2020.01.13	13:30:00	1.11194	1.11239	1.11174	1.11202	650	0	3
2020.01.13	14:00:00	1.11202	1.11256	1.11182	1.11252	689	0	3
